date,rf_annual
2018-06-05,-0.00445000
2018-06-06,-0.00442000
2018-06-07,-0.00441000
2018-06-08,-0.00442000
2018-06-11,-0.00445000
2018-06-12,-0.00447000
2018-06-13,-0.00447000
2018-06-14,-0.00449000
2018-06-15,-0.00450000
2018-06-18,-0.00450000
2018-06-19,-0.00448000
2018-06-20,-0.00449000
2018-06-21,-0.00450000
2018-06-22,-0.00449000
2018-06-25,-0.00448000
2018-06-26,-0.00449000
2018-06-27,-0.00453000
2018-06-28,-0.00451000
2018-06-29,-0.00443000
2018-07-02,-0.00446000
2018-07-03,-0.00449000
2018-07-04,-0.00448000
2018-07-05,-0.00446000
2018-07-06,-0.00447000
2018-07-09,-0.00446000
2018-07-10,-0.00447000
2018-07-11,-0.00447000
2018-07-12,-0.00448000
2018-07-13,-0.00447000
2018-07-16,-0.00449000
2018-07-17,-0.00450000
2018-07-18,-0.00451000
2018-07-19,-0.00451000
2018-07-20,-0.00452000
2018-07-23,-0.00451000
2018-07-24,-0.00451000
2018-07-25,-0.00450000
2018-07-26,-0.00451000
2018-07-27,-0.00451000
2018-07-30,-0.00448000
2018-07-31,-0.00443000
2018-08-01,-0.00443000
2018-08-02,-0.00443000
2018-08-03,-0.00440000
2018-08-06,-0.00446000
2018-08-07,-0.00441000
2018-08-08,-0.00442000
2018-08-09,-0.00442000
2018-08-10,-0.00442000
2018-08-13,-0.00442000
2018-08-14,-0.00444000
2018-08-15,-0.00447000
2018-08-16,-0.00444000
2018-08-17,-0.00445000
2018-08-20,-0.00446000
2018-08-21,-0.00448000
2018-08-22,-0.00448000
2018-08-23,-0.00448000
2018-08-24,-0.00448000
2018-08-27,-0.00448000
2018-08-28,-0.00448000
2018-08-29,-0.00449000
2018-08-30,-0.00444000
2018-08-31,-0.00427000
2018-09-03,-0.00441000
2018-09-04,-0.00438000
2018-09-05,-0.00441000
2018-09-06,-0.00442000
2018-09-07,-0.00446000
2018-09-10,-0.00443000
2018-09-11,-0.00449000
2018-09-12,-0.00456000
2018-09-13,-0.00450000
2018-09-14,-0.00451000
2018-09-17,-0.00451000
2018-09-18,-0.00452000
2018-09-19,-0.00450000
2018-09-20,-0.00451000
2018-09-21,-0.00452000
2018-09-24,-0.00451000
2018-09-25,-0.00452000
2018-09-26,-0.00452000
2018-09-27,-0.00450000
2018-09-28,-0.00436000
2018-10-01,-0.00448000
2018-10-02,-0.00450000
2018-10-03,-0.00450000
2018-10-04,-0.00449000
2018-10-05,-0.00447000
2018-10-08,-0.00450000
2018-10-09,-0.00450000
2018-10-10,-0.00452000
2018-10-11,-0.00451000
2018-10-12,-0.00453000
2018-10-15,-0.00454000
2018-10-16,-0.00455000
2018-10-17,-0.00456000
2018-10-18,-0.00455000
2018-10-19,-0.00453000
2018-10-22,-0.00454000
2018-10-23,-0.00454000
2018-10-24,-0.00454000
2018-10-25,-0.00453000
2018-10-26,-0.00454000
2018-10-29,-0.00455000
2018-10-30,-0.00451000
2018-10-31,-0.00426000
2018-11-01,-0.00438000
2018-11-02,-0.00447000
2018-11-05,-0.00447000
2018-11-06,-0.00447000
2018-11-07,-0.00447000
2018-11-08,-0.00448000
2018-11-09,-0.00446000
2018-11-12,-0.00445000
2018-11-13,-0.00447000
2018-11-14,-0.00445000
2018-11-15,-0.00453000
2018-11-16,-0.00447000
2018-11-19,-0.00447000
2018-11-20,-0.00447000
2018-11-21,-0.00448000
2018-11-22,-0.00447000
2018-11-23,-0.00447000
2018-11-26,-0.00447000
2018-11-27,-0.00447000
2018-11-28,-0.00450000
2018-11-29,-0.00448000
2018-11-30,-0.00434000
2018-12-03,-0.00440000
2018-12-04,-0.00454000
2018-12-05,-0.00443000
2018-12-06,-0.00444000
2018-12-07,-0.00444000
2018-12-10,-0.00443000
2018-12-11,-0.00445000
2018-12-12,-0.00445000
2018-12-13,-0.00446000
2018-12-14,-0.00447000
2018-12-17,-0.00449000
2018-12-18,-0.00451000
2018-12-19,-0.00452000
2018-12-20,-0.00447000
2018-12-21,-0.00459000
2018-12-24,-0.00454000
2018-12-27,-0.00420000
2018-12-28,-0.00440000
2018-12-31,-0.00441000
2019-01-02,-0.00453000
2019-01-03,-0.00451000
2019-01-04,-0.00450000
2019-01-07,-0.00450000
2019-01-08,-0.00447000
2019-01-09,-0.00450000
2019-01-10,-0.00451000
2019-01-11,-0.00451000
2019-01-14,-0.00451000
2019-01-15,-0.00454000
2019-01-16,-0.00455000
2019-01-17,-0.00454000
2019-01-18,-0.00456000
2019-01-21,-0.00454000
2019-01-22,-0.00453000
2019-01-23,-0.00453000
